"(PDH-CSV 4.0) (Eastern Standard Time)(300)","\\ALL\PhysicalDisk(_Total)\Avg. Disk sec/Read","\\ALL\PhysicalDisk(_Total)\Avg. Disk sec/Write","\\ALL\PhysicalDisk(_Total)\Avg. Disk Queue Length","\\ALL\Processor(_Total)\% Processor Time","\\ALL\Memory\% Committed Bytes In Use","\\ALL\Memory\Available MBytes"
"02/27/2025 04:32:50.083","0","0.0009573243137254902","0.048977646204677171","19.002958047377749","18.593292571276727","25124"
"02/27/2025 04:32:55.085","0","0.00095971354581673302","0.048160957272003035","19.051444581203793","18.597991233365143","25124"
"02/27/2025 04:33:00.085","0","0.00094861063829787225","0.053499043156445186","19.144548723604959","18.597234394074704","25123"
"02/27/2025 04:33:05.086","0","0.00095462298850574711","0.0498284578533809","20.278017230690271","18.596361954369666","25124"
"02/27/2025 04:33:10.089","0","0.00095433282442748094","0.049969168367294425","17.952807567144859","18.596855974429484","25124"
"02/27/2025 04:33:15.091","0","0.00095086699669966993","0.057605474954099595","17.914942877322027","18.59500594870071","25124"
"02/27/2025 04:33:20.092","0","0.00095520400000000008","0.047748157914573944","18.497117027085775","18.593029775329171","25124"
"02/27/2025 04:33:25.100","0","0.00096629343629343629","0.049970776669703211","17.598173298262143","18.59244113289575","25124"
"02/27/2025 04:33:30.091","0","0.00093943605947955386","0.050639538124869272","18.1621324961739","18.596813948498298","25124"
"02/27/2025 04:33:35.091","0","0.00095264962406015031","0.050679385898273997","18.400972465795217","18.600745247351181","25124"
"02/27/2025 04:33:40.095","0","0.00095434464285714293","0.053397675957708217","18.272953223306942","18.597707412810465","25125"
"02/27/2025 04:33:45.084","0.00071779999999999999","0.00095052891566265059","0.047583564602170995","17.867944747067067","18.597244918019801","25125"
"02/27/2025 04:33:50.085","0","0.00094269285714285709","0.058065395028887967","18.678155299284683","18.61013207086598","25124"
"02/27/2025 04:33:55.092","0","0.00095769836065573769","0.046665139109117092","17.897547351521549","18.607661854151559","25124"
"02/27/2025 04:34:00.097","0","0.00095259770992366414","0.049865847247439019","17.192858847424386","18.611015034516111","25123"
"02/27/2025 04:34:05.089","0","0.00095235486111111122","0.054951572256783002","18.999216071448888","18.624175483971875","25122"
"02/27/2025 04:34:10.091","0","0.00096998024691358025","0.047116439564574543","18.362936343676239","18.622619779459811","25119"
"02/27/2025 04:34:15.104","0","0.00095565041322314055","0.04613224814246146","18.923999243906952","18.622861550800238","25122"
"02/27/2025 04:34:20.091","0","0.00095856520000000005","0.048057863407193785","18.882803522194724","18.596246307388935","25123"
"02/27/2025 04:34:25.091","0","0.00095495531914893629","0.053855619629184982","18.794884782658784","18.595941485510195","25123"
"02/27/2025 04:34:30.096","0","0.00095736912442396312","0.041511925423757666","18.667994734326822","18.597602313057891","25123"
"02/27/2025 04:34:35.080","0.001786","0.00095751330798479089","0.050884415980481851","21.586266673087106","18.596561653212778","25123"
"02/27/2025 04:34:40.080","0","0.0009545489361702128","0.0089726248722694236","5.1186169136292818","18.592977225452888","25124"
"02/27/2025 04:34:45.080","0","0.0011529071428571429","0.0032280823464492926","6.993849089855253","18.595951986172228","25124"
"02/27/2025 04:34:50.080","0","0.0011758375000000001","0.0056436823949191361","10.395984112230405","18.594322707176751","25124"
"02/27/2025 04:34:55.081","0","0.001061230612244898","0.010399341613481342","11.920148556137743","18.593229497455347","25124"
"02/27/2025 04:35:00.081","0","0.00089970429687500004","0.092126079177350911","13.870589834289749","18.594858799733888","25123"
"02/27/2025 04:35:05.081","0","0.0011986382352941177","0.0081499370682000406","14.734964311316045","18.588183964273934","25124"
"02/27/2025 04:35:10.082","0","0.0011715090909090909","0.010308587469093826","17.739900233502315","18.588268062702443","25125"
"02/27/2025 04:35:15.082","0","0.0011095431034482757","0.012870487636953989","16.837310184381959","18.588352137847885","25125"
"02/27/2025 04:35:20.097","0","0.0011984595238095238","0.010036823066828871","17.981463044432346","18.585629649131008","25125"
"02/27/2025 04:35:25.083","0","0.0012754342105263158","0.0097195649860705585","17.550636734635273","18.585461475557057","25126"
"02/27/2025 04:35:30.087","0","0.001072344262295082","0.013072441928275214","17.798251690541345","18.587216902195294","25125"
"02/27/2025 04:35:35.094","0.0019464","0.0012043970588235294","0.0085681705862503156","18.035004462066606","18.582812561323589","25126"
"02/27/2025 04:35:40.100","0","0.0011782127659574469","0.011060957910594318","18.230286682867135","18.578681517061472","25126"
"02/27/2025 04:35:45.093","0","0.0011155881355932203","0.013182690003645985","18.477799343562339","18.579564503994668","25127"
"02/27/2025 04:35:50.094","0","0.0011838463414634147","0.0097050580284598013","18.380249435009489","18.580058547337551","25127"
"02/27/2025 04:35:55.095","0","0.0012051634146341464","0.0098812378467305756","18.720003970757105","18.581025609416194","25127"
"02/27/2025 04:36:00.107","0","0.0010927044776119403","0.014605659832835467","17.900930760890731","18.581530153421109","25127"
"02/27/2025 04:36:05.092","0","0.0012164942857142856","0.0085420255285532896","19.358580799113621","18.581645777118773","25127"
"02/27/2025 04:36:10.092","0","0.0012182174999999999","0.009745648001082869","18.555456836487462","18.576190299022986","25127"
"02/27/2025 04:36:15.092","0","0.0012036785714285715","0.0101100361985072","17.19457489552093","18.576600243937364","25128"
"02/27/2025 04:36:20.092","0","0.00113602","0.012495993822511813","18.399914961539199","18.564059962184182","25131"
"02/27/2025 04:36:25.096","0","0.0011724274999999999","0.0093721163097598044","16.744568957411488","18.560885479338673","25131"
